offer_id,hotel_id,partner_name,room_type,price_per_night,total_price,trivago_displayed_price,cost_per_click_bid,commission_rate,cancellation_policy,breakfast_included,instant_booking,special_offers,nights,price_fluctuation_mean,price_fluctuation_variance,price_history_24h,variance_factor,last_updated
O008088,H08088,Booking.com,Twin,234.0,468.0,231.61,1.2,0.18,Free,False,True,Free breakfast,2,233.5,31.42,"[234.52, 233.34, 231.41, 233.8, 228.31, 225.16, 223.89, 222.27, 228.88, 231.75, 230.28, 229.89, 231.59, 230.26, 235.66, 236.52, 234.4, 238.06, 237.45, 239.27, 240.5, 241.43, 240.78, 244.57]",0.0135,2025-07-19T00:10:01.768612
O008089,H08089,Venere,Single,360.72,360.72,360.5,1.6,0.159,Free,True,True,Free parking,1,364.85,20.43,"[356.81, 359.36, 361.77, 361.33, 363.12, 368.62, 369.15, 367.0, 363.17, 363.35, 365.52, 361.6, 365.31, 363.56, 362.82, 361.63, 360.82, 360.48, 369.26, 367.64, 365.51, 367.34, 375.84, 375.39]",0.0107,2025-07-19T00:10:01.768612
O008090,H08090,Priceline,Double,132.48,662.4,134.49,2.15,0.186,Free,False,False,,5,133.23,3.25,"[133.83, 133.78, 132.47, 132.93, 132.45, 129.88, 130.04, 131.0, 133.42, 133.78, 132.78, 131.63, 131.89, 131.12, 131.62, 133.49, 134.91, 135.03, 135.68, 136.74, 135.96, 135.44, 133.96, 133.68]",0.0097,2025-07-19T00:10:01.768612
O008091,H08091,Expedia,Twin,121.18,242.36,122.23,1.12,0.177,Free,False,True,"Free parking, Pay at hotel",2,117.35,5.21,"[120.64, 120.36, 121.49, 119.47, 119.77, 120.75, 119.8, 118.84, 118.15, 116.08, 115.79, 115.36, 114.76, 116.52, 117.42, 118.14, 117.0, 116.67, 116.38, 115.23, 114.91, 114.55, 114.92, 113.42]",0.0109,2025-07-19T00:10:01.768612
O008092,H08092,Travelocity,Single,162.04,648.16,167.41,0.82,0.133,Non-refundable,True,False,"Free parking, Pay at hotel",4,158.47,4.49,"[161.04, 161.89, 160.9, 158.0, 158.53, 154.9, 156.63, 156.77, 156.6, 157.24, 155.41, 156.24, 158.02, 157.42, 156.83, 157.49, 158.99, 159.38, 161.79, 160.46, 160.52, 161.45, 160.68, 156.04]",0.0118,2025-07-19T00:10:01.768612
O008093,H08093,HotelDirect,Suite,63.36,190.08,62.4,2.1,0.142,Non-refundable,False,True,Free breakfast,3,62.18,1.86,"[63.17, 63.04, 63.62, 61.57, 60.78, 64.62, 64.09, 64.26, 63.44, 63.43, 63.18, 62.12, 60.48, 59.71, 60.11, 61.46, 61.63, 62.2, 60.62, 61.27, 61.3, 61.95, 61.03, 63.2]",0.0236,2025-07-19T00:10:01.768612
O008094,H08094,Expedia,Deluxe,183.6,367.2,178.14,2.58,0.099,Free,False,True,"Free breakfast, Late checkout",2,181.93,0.89,"[182.51, 182.36, 183.51, 181.68, 181.11, 181.12, 180.95, 181.16, 180.85, 181.59, 180.77, 181.11, 182.2, 181.45, 180.36, 181.76, 182.96, 184.16, 183.21, 182.7, 182.53, 182.7, 181.95, 181.68]",0.0057,2025-07-19T00:10:01.768612
O008095,H08095,Booking.com,Single,85.8,85.8,85.19,0.83,0.194,Non-refundable,False,False,Pay at hotel,1,89.61,5.28,"[84.98, 85.92, 85.43, 85.74, 89.31, 89.43, 92.19, 92.41, 92.96, 91.78, 91.4, 90.25, 89.61, 89.72, 88.9, 90.76, 92.09, 91.11, 90.6, 88.78, 87.57, 87.81, 91.99, 89.91]",0.0217,2025-07-19T00:10:01.768612
O008096,H08096,Travelocity,Double,101.88,305.64,101.15,2.12,0.137,Free,True,False,Kids stay free,3,103.95,1.96,"[101.92, 103.18, 104.05, 105.02, 105.0, 105.75, 105.38, 103.68, 103.85, 103.94, 103.19, 102.85, 102.42, 102.33, 102.27, 103.49, 105.06, 104.9, 106.78, 106.25, 105.37, 104.01, 101.73, 102.33]",0.0109,2025-07-19T00:10:01.768612
O008097,H08097,Hotwire,Executive,187.65,187.65,185.36,0.82,0.109,Non-refundable,True,False,,1,187.22,0.48,"[186.68, 186.48, 186.53, 185.33, 186.61, 187.37, 187.75, 187.92, 186.62, 186.93, 187.64, 187.46, 187.19, 188.0, 187.38, 187.4, 186.58, 186.94, 188.15, 187.1, 187.59, 187.42, 188.79, 187.53]",0.0061,2025-07-19T00:10:01.768612
O008098,H08098,Orbitz,Family,177.73,888.65,179.46,0.91,0.101,Non-refundable,False,True,Spa discount,5,177.7,8.66,"[181.18, 182.16, 180.58, 182.54, 182.61, 179.2, 180.41, 179.91, 178.46, 180.26, 179.42, 177.69, 175.69, 173.49, 174.54, 174.32, 174.7, 174.01, 174.72, 176.23, 176.79, 175.97, 175.08, 174.87]",0.0097,2025-07-19T00:10:01.768612
O008099,H08099,Expedia,Suite,100.98,100.98,100.56,0.79,0.088,Non-refundable,True,True,"Late checkout, Free parking",1,100.52,0.21,"[100.71, 100.33, 100.4, 100.03, 100.63, 100.17, 99.94, 100.36, 100.28, 100.16, 100.11, 99.98, 100.43, 100.35, 100.58, 100.43, 100.37, 100.77, 101.49, 101.7, 101.42, 100.97, 100.2, 100.53]",0.0052,2025-07-19T00:10:01.768612
O008100,H08100,Travelocity,Deluxe,100.55,703.85,100.02,0.56,0.16,Free,True,False,,7,106.55,20.41,"[99.97, 94.92, 96.7, 104.47, 102.49, 107.48, 104.78, 107.43, 104.79, 107.38, 107.06, 106.65, 106.04, 105.45, 108.77, 108.86, 112.64, 114.73, 112.48, 110.96, 107.88, 107.23, 109.4, 108.59]",0.0189,2025-07-19T00:10:01.768612
O008101,H08101,Getaroom,Suite,190.86,763.44,196.79,1.41,0.087,Free,True,False,,4,198.92,63.09,"[195.77, 194.85, 193.14, 188.72, 188.41, 184.93, 187.71, 186.94, 192.43, 198.55, 199.02, 197.74, 197.14, 200.15, 203.62, 203.84, 206.92, 209.59, 213.88, 207.59, 208.01, 207.35, 204.3, 203.52]",0.0208,2025-07-19T00:10:01.768612
O008102,H08102,Travelocity,Suite,215.82,1294.92,213.37,1.48,0.107,Non-refundable,False,True,Free cancellation,6,221.97,28.34,"[216.73, 214.98, 219.3, 217.3, 217.5, 218.68, 220.19, 217.94, 225.01, 227.67, 231.77, 228.69, 230.17, 223.38, 221.57, 217.66, 219.03, 213.86, 216.99, 218.53, 226.22, 230.21, 225.21, 228.78]",0.0189,2025-07-19T00:10:01.768612
O008103,H08103,Agoda,Executive,273.6,547.2,279.31,2.89,0.115,Free,False,True,Late checkout,2,274.42,5.06,"[274.01, 274.55, 274.31, 274.01, 275.95, 276.84, 277.46, 276.27, 275.19, 276.0, 272.73, 275.54, 271.85, 270.66, 273.45, 272.88, 271.17, 270.7, 270.63, 274.47, 276.76, 277.04, 274.92, 278.63]",0.0125,2025-07-19T00:10:01.768612
O008104,H08104,Travelocity,Deluxe,72.28,289.12,70.62,1.8,0.169,Free,False,False,,4,72.34,0.28,"[72.82, 73.29, 72.8, 72.6, 72.13, 72.4, 72.67, 73.0, 72.9, 72.93, 72.83, 72.32, 72.14, 72.13, 71.51, 71.5, 71.34, 71.59, 71.78, 72.17, 72.02, 72.09, 72.72, 72.48]",0.0056,2025-07-19T00:10:01.768612
O008105,H08105,Venere,Double,97.91,293.73,100.81,0.83,0.102,Partial,True,True,"Room upgrade, Spa discount",3,99.3,7.12,"[100.95, 99.49, 98.62, 96.25, 95.86, 98.02, 98.56, 97.73, 96.81, 98.19, 98.28, 96.24, 97.4, 98.47, 98.3, 99.05, 101.82, 105.98, 106.12, 103.32, 100.64, 99.63, 99.77, 97.61]",0.0154,2025-07-19T00:10:01.768612
O008106,H08106,Lastminute.com,Executive,91.31,91.31,87.31,1.77,0.11,Free,False,False,,1,93.74,2.02,"[92.91, 94.09, 93.96, 95.47, 94.04, 93.29, 92.27, 94.6, 96.71, 94.86, 91.99, 93.47, 94.81, 94.32, 95.79, 95.42, 93.84, 90.58, 91.4, 91.91, 94.21, 93.37, 92.92, 93.6]",0.0206,2025-07-19T00:10:01.768612
O008107,H08107,Hotels.com,Deluxe,97.02,388.08,95.23,2.79,0.129,Free,True,True,Mobile exclusive,4,97.49,14.59,"[96.94, 96.55, 99.3, 96.88, 100.54, 97.54, 97.05, 95.92, 97.31, 96.12, 96.39, 97.07, 98.06, 101.51, 101.04, 102.41, 106.01, 101.99, 100.91, 95.93, 91.82, 92.24, 90.62, 89.55]",0.0176,2025-07-19T00:10:01.768612
O008108,H08108,Travelocity,Suite,93.41,560.46,94.28,1.35,0.15,Free,False,False,"Room upgrade, Airport shuttle",6,93.74,14.71,"[91.34, 90.67, 89.3, 90.37, 89.67, 89.77, 91.6, 91.31, 91.01, 90.84, 93.94, 92.02, 91.49, 93.34, 93.35, 92.03, 94.43, 96.59, 95.7, 96.94, 99.78, 101.89, 101.76, 100.59]",0.0223,2025-07-19T00:10:01.768612
O008109,H08109,Booking.com,Double,270.0,1080.0,274.15,2.2,0.08,Partial,True,True,Pay at hotel,4,271.63,56.38,"[261.9, 263.05, 263.21, 265.94, 265.2, 270.51, 276.77, 273.44, 271.42, 272.48, 274.85, 274.19, 275.93, 274.91, 281.89, 280.3, 282.49, 283.67, 279.03, 278.41, 269.45, 262.26, 257.56, 260.33]",0.0163,2025-07-19T00:10:01.768612
O008110,H08110,Agoda,Deluxe,256.5,513.0,252.03,2.43,0.155,Free,True,False,Free cancellation,2,241.79,28.04,"[252.34, 246.5, 245.1, 242.81, 248.39, 243.83, 245.82, 239.64, 245.7, 243.49, 244.59, 237.1, 235.67, 236.16, 235.62, 235.38, 234.17, 232.1, 235.77, 239.61, 245.7, 244.56, 245.35, 247.64]",0.0152,2025-07-19T00:10:01.768612
O008111,H08111,Agoda,Twin,102.6,307.8,103.44,2.93,0.088,Free,False,True,,3,105.04,2.54,"[102.74, 103.48, 102.98, 104.32, 104.15, 104.67, 103.66, 105.32, 105.74, 107.27, 106.23, 106.57, 106.46, 105.87, 106.39, 105.37, 106.72, 108.24, 106.61, 105.66, 103.85, 103.48, 103.16, 102.13]",0.0101,2025-07-19T00:10:01.768612
O008112,H08112,Booking.com,Executive,148.5,297.0,153.17,1.36,0.123,Free,False,True,"Pay at hotel, Mobile exclusive",2,150.21,3.11,"[149.89, 150.28, 151.68, 149.21, 149.53, 148.89, 150.15, 151.55, 150.69, 150.06, 149.71, 149.17, 150.16, 147.25, 148.35, 147.78, 147.19, 149.24, 150.36, 151.04, 153.04, 153.17, 153.7, 153.0]",0.0089,2025-07-19T00:10:01.768612
O008113,H08113,HRS,Suite,232.56,697.68,226.45,2.4,0.091,Free,False,False,Airport shuttle,3,229.35,77.91,"[238.25, 236.48, 235.18, 236.81, 237.77, 241.65, 237.36, 237.05, 243.03, 239.12, 235.46, 232.04, 228.36, 225.56, 224.23, 222.45, 219.1, 219.17, 219.43, 223.39, 223.05, 218.93, 215.13, 215.37]",0.0145,2025-07-19T00:10:01.768612
O008114,H08114,Expedia,Twin,151.47,605.88,152.85,0.53,0.145,Free,False,True,,4,149.87,5.02,"[149.78, 151.2, 150.4, 149.55, 147.48, 147.7, 149.22, 152.03, 150.65, 152.99, 153.54, 152.77, 152.64, 153.06, 151.64, 150.29, 149.13, 149.72, 149.14, 147.36, 146.33, 146.72, 146.5, 147.03]",0.0091,2025-07-19T00:10:01.768612
O008115,H08115,Travelocity,Family,63.09,189.27,64.49,1.62,0.087,Free,False,True,Mobile exclusive,3,64.91,1.66,"[63.94, 63.12, 63.86, 64.65, 64.55, 65.94, 66.62, 65.93, 65.26, 64.3, 64.38, 63.48, 63.7, 62.89, 64.09, 64.57, 62.97, 64.54, 65.95, 65.94, 66.82, 67.15, 66.58, 66.56]",0.0122,2025-07-19T00:10:01.768612
O008116,H08116,HotelDirect,Single,158.4,475.2,156.9,0.76,0.193,Partial,True,True,"Free parking, Late checkout",3,159.05,8.75,"[156.97, 158.78, 159.47, 155.95, 154.4, 158.38, 157.29, 155.78, 159.13, 159.94, 156.97, 156.57, 155.35, 155.34, 157.18, 159.55, 162.9, 162.67, 160.81, 160.6, 161.15, 164.72, 162.19, 165.19]",0.0139,2025-07-19T00:10:01.768612
O008117,H08117,Orbitz,Single,182.07,546.21,180.47,1.01,0.101,Non-refundable,True,True,,3,190.92,87.73,"[179.86, 179.68, 187.54, 188.24, 185.37, 183.22, 182.34, 184.95, 179.97, 176.83, 180.89, 186.27, 185.07, 195.46, 203.12, 199.0, 199.83, 203.79, 206.99, 200.79, 203.65, 203.17, 194.98, 191.16]",0.0249,2025-07-19T00:10:01.768612
O008118,H08118,Orbitz,Suite,192.6,577.8,185.75,2.86,0.136,Partial,True,True,Airport shuttle,3,197.14,41.13,"[196.29, 200.66, 202.11, 203.4, 199.91, 206.46, 208.59, 207.98, 207.83, 203.39, 197.54, 194.32, 189.75, 193.53, 195.35, 188.32, 190.55, 187.73, 192.25, 189.27, 194.04, 193.54, 194.75, 193.89]",0.0181,2025-07-19T00:10:01.768612
O008119,H08119,Expedia,Suite,238.68,1193.4,250.39,1.85,0.125,Non-refundable,True,False,Free parking,5,245.8,27.77,"[238.69, 242.71, 235.72, 236.39, 239.04, 237.96, 242.16, 245.13, 248.36, 247.99, 249.59, 242.3, 242.13, 246.19, 249.98, 249.02, 250.45, 253.07, 250.04, 248.5, 248.93, 253.31, 250.67, 250.91]",0.0146,2025-07-19T00:10:01.768612
O008120,H08120,Travelocity,Suite,447.93,447.93,448.95,1.0,0.141,Non-refundable,False,True,Airport shuttle,1,474.2,157.82,"[448.68, 454.46, 456.38, 454.21, 475.81, 477.33, 457.51, 470.11, 480.78, 481.79, 475.43, 485.29, 473.13, 469.91, 458.21, 478.04, 489.85, 479.97, 480.4, 491.04, 484.86, 486.26, 479.11, 492.19]",0.021,2025-07-19T00:10:01.768612
O008121,H08121,Lastminute.com,Double,182.58,182.58,182.99,2.78,0.112,Free,True,True,Free parking,1,176.77,24.28,"[177.71, 176.17, 170.22, 171.71, 180.38, 179.53, 187.61, 184.08, 182.88, 181.95, 185.03, 179.73, 179.56, 173.52, 170.42, 169.71, 174.42, 174.96, 173.68, 174.72, 175.39, 173.86, 174.03, 171.19]",0.0221,2025-07-19T00:10:01.768612
O008122,H08122,Agoda,Double,122.27,855.89,121.79,2.28,0.185,Free,False,True,Free cancellation,7,123.32,7.02,"[126.23, 126.55, 125.32, 126.56, 126.04, 124.97, 124.51, 124.85, 122.16, 125.19, 122.4, 118.89, 118.89, 120.79, 119.71, 119.49, 120.98, 122.02, 121.88, 121.17, 122.23, 125.77, 127.02, 126.04]",0.0155,2025-07-19T00:10:01.768612
O008123,H08123,Kayak,Suite,119.47,238.94,122.11,0.91,0.111,Free,True,True,Free breakfast,2,115.09,5.45,"[115.54, 113.49, 111.07, 110.79, 110.38, 114.6, 116.95, 117.41, 116.75, 116.53, 113.35, 111.55, 113.91, 116.04, 116.6, 116.09, 118.06, 118.87, 113.92, 114.33, 116.05, 115.92, 115.91, 118.06]",0.0189,2025-07-19T00:10:01.768612
O008124,H08124,Agoda,Twin,256.5,769.5,254.42,2.23,0.122,Non-refundable,True,True,,3,261.15,19.33,"[261.35, 262.73, 259.5, 260.55, 265.15, 271.17, 263.85, 257.97, 257.92, 259.0, 254.49, 253.91, 260.03, 260.23, 258.97, 260.59, 263.33, 259.85, 257.04, 257.19, 258.8, 268.07, 264.77, 271.15]",0.0206,2025-07-19T00:10:01.768612
O008125,H08125,Getaroom,Twin,146.08,292.16,145.28,1.87,0.117,Partial,False,False,,2,146.18,4.84,"[146.7, 146.7, 146.01, 142.44, 146.15, 145.28, 146.15, 148.53, 144.01, 147.13, 147.21, 145.79, 145.91, 145.29, 140.12, 143.91, 145.71, 146.77, 145.1, 147.43, 146.44, 149.57, 150.93, 149.05]",0.0193,2025-07-19T00:10:01.768612
O008126,H08126,Kayak,Executive,51.63,51.63,50.8,1.98,0.16,Free,True,True,"Airport shuttle, Room upgrade",1,51.75,0.23,"[52.34, 52.04, 52.01, 52.29, 51.34, 51.69, 51.66, 51.37, 50.83, 51.11, 51.0, 51.2, 51.52, 51.45, 51.21, 51.38, 52.16, 52.01, 52.34, 52.47, 52.2, 52.15, 51.95, 52.3]",0.0068,2025-07-19T00:10:01.768612
O008127,H08127,Lastminute.com,Family,143.84,719.2,143.19,1.63,0.133,Partial,False,False,Free parking,5,137.11,28.69,"[150.83, 147.33, 141.73, 141.43, 144.16, 140.19, 141.84, 138.28, 133.84, 131.33, 131.61, 135.77, 139.14, 132.85, 131.73, 128.38, 132.74, 131.34, 136.21, 136.14, 134.16, 135.37, 138.38, 135.73]",0.0239,2025-07-19T00:10:01.768612
O008128,H08128,Orbitz,Executive,265.38,796.14,269.46,1.69,0.198,Non-refundable,True,False,Room upgrade,3,265.96,35.44,"[270.59, 272.16, 267.65, 270.41, 269.08, 261.84, 262.88, 265.38, 266.03, 266.47, 262.63, 264.25, 267.66, 259.45, 253.14, 255.21, 260.02, 261.98, 260.91, 267.52, 270.94, 274.02, 274.84, 277.98]",0.0146,2025-07-19T00:10:01.768612
O008129,H08129,Priceline,Family,215.28,430.56,210.32,0.57,0.12,Free,False,True,,2,227.82,29.52,"[218.43, 223.41, 222.76, 221.62, 224.47, 226.31, 226.4, 224.21, 223.38, 225.69, 220.0, 223.55, 223.15, 229.86, 228.63, 228.67, 235.28, 235.42, 234.82, 234.3, 233.73, 235.5, 234.68, 233.45]",0.0119,2025-07-19T00:10:01.768612
O008130,H08130,Agoda,Suite,123.12,123.12,121.35,2.77,0.154,Non-refundable,False,False,,1,127.4,2.54,"[122.27, 124.85, 126.34, 126.85, 126.98, 126.24, 127.04, 128.32, 128.91, 127.18, 128.9, 126.97, 125.79, 126.79, 128.18, 127.71, 128.13, 128.6, 130.41, 128.75, 127.3, 128.13, 128.25, 128.67]",0.013,2025-07-19T00:10:01.768612
O008131,H08131,Hotwire,Deluxe,101.47,304.41,105.33,2.55,0.191,Non-refundable,True,False,,3,105.73,7.36,"[106.09, 106.94, 105.57, 106.67, 107.27, 107.09, 108.84, 104.45, 104.43, 103.57, 101.82, 101.02, 100.2, 101.9, 108.28, 109.93, 107.8, 109.49, 104.44, 103.69, 103.99, 106.82, 108.74, 108.51]",0.0218,2025-07-19T00:10:01.768612
O008132,H08132,Venere,Twin,481.39,1925.56,472.55,1.12,0.119,Free,False,True,Airport shuttle,4,471.27,81.5,"[475.04, 466.33, 462.48, 465.97, 463.93, 472.79, 479.18, 478.33, 478.1, 489.66, 484.75, 468.69, 468.66, 471.72, 464.24, 474.06, 485.96, 474.74, 464.68, 476.85, 473.85, 463.45, 454.77, 452.2]",0.0138,2025-07-19T00:10:01.768612
O008133,H08133,Getaroom,Twin,166.96,333.92,165.66,1.04,0.098,Non-refundable,False,False,Free breakfast,2,174.34,24.69,"[164.41, 166.09, 170.53, 169.08, 169.37, 174.57, 179.57, 180.19, 178.32, 176.82, 179.41, 181.58, 178.39, 174.22, 182.61, 180.6, 175.14, 174.29, 168.73, 169.99, 171.06, 171.06, 173.66, 174.59]",0.0204,2025-07-19T00:10:01.768612
O008134,H08134,Venere,Family,376.05,1880.25,374.02,1.59,0.188,Free,False,True,"Late checkout, Kids stay free",5,375.04,5.97,"[374.62, 374.6, 372.86, 374.42, 374.46, 372.74, 372.1, 372.66, 373.14, 369.88, 370.95, 373.6, 376.33, 377.71, 379.57, 378.11, 377.23, 377.59, 374.89, 378.02, 375.65, 375.86, 375.98, 377.88]",0.0074,2025-07-19T00:10:01.768612
O008135,H08135,HotelDirect,Double,104.54,313.62,106.06,2.45,0.19,Free,False,True,Late checkout,3,105.68,2.29,"[104.76, 105.13, 103.48, 103.14, 104.08, 103.28, 104.14, 104.81, 103.68, 105.69, 106.1, 108.32, 108.27, 107.69, 107.11, 106.38, 107.06, 106.01, 107.41, 106.13, 105.42, 105.29, 106.44, 106.52]",0.0086,2025-07-19T00:10:01.768612
O008136,H08136,Agoda,Executive,171.0,513.0,171.0,2.76,0.09,Free,True,True,Airport shuttle,3,172.6,6.52,"[169.66, 169.58, 169.31, 169.9, 171.15, 171.25, 170.46, 170.55, 170.81, 170.68, 171.75, 171.17, 172.32, 171.22, 171.06, 174.2, 175.46, 175.16, 174.9, 176.43, 175.96, 175.92, 176.07, 177.34]",0.0053,2025-07-19T00:10:01.768612
O008137,H08137,HRS,Executive,101.58,304.74,102.62,0.98,0.113,Non-refundable,False,True,Mobile exclusive,3,105.98,10.3,"[100.58, 104.12, 108.95, 109.35, 109.58, 111.2, 110.19, 109.03, 107.94, 109.75, 109.98, 106.83, 105.56, 104.54, 105.66, 105.92, 103.94, 103.28, 104.49, 105.33, 101.61, 101.61, 103.84, 100.21]",0.0213,2025-07-19T00:10:01.768612
O008138,H08138,Venere,Twin,196.45,982.25,194.31,0.52,0.16,Free,True,True,Pay at hotel,5,196.9,2.88,"[196.54, 196.26, 194.92, 194.0, 195.37, 198.23, 197.99, 198.93, 198.04, 194.91, 196.36, 196.03, 196.82, 195.19, 195.98, 196.2, 194.98, 195.28, 197.34, 198.56, 198.72, 200.23, 199.78, 198.96]",0.0072,2025-07-19T00:10:01.768612
O008139,H08139,Agoda,Family,171.0,171.0,169.99,2.89,0.165,Non-refundable,True,False,Airport shuttle,1,169.75,2.42,"[171.0, 171.61, 172.46, 172.68, 172.21, 170.3, 168.71, 167.86, 167.9, 167.92, 168.69, 168.93, 167.77, 168.61, 168.27, 167.62, 168.85, 169.57, 170.54, 170.66, 169.64, 171.12, 170.93, 170.1]",0.0064,2025-07-19T00:10:01.768612
O008140,H08140,Priceline,Executive,331.2,331.2,328.77,0.65,0.122,Free,False,False,Airport shuttle,1,335.86,38.11,"[329.39, 330.99, 328.2, 331.72, 330.73, 330.75, 331.81, 328.1, 326.92, 330.92, 333.21, 334.66, 339.64, 346.24, 349.43, 344.56, 338.75, 343.7, 342.66, 337.34, 340.78, 337.02, 338.07, 335.05]",0.0106,2025-07-19T00:10:01.768612
O008141,H08141,Venere,Executive,441.56,441.56,436.35,1.95,0.119,Free,False,True,,1,434.05,26.99,"[438.45, 441.12, 442.81, 436.4, 433.93, 429.59, 430.74, 434.21, 429.53, 426.37, 426.63, 421.93, 427.35, 429.8, 434.25, 434.41, 436.19, 439.22, 437.49, 435.63, 435.85, 435.42, 440.1, 439.81]",0.0085,2025-07-19T00:10:01.768612
O008142,H08142,Orbitz,Double,103.01,103.01,103.81,1.43,0.119,Free,False,False,,1,109.54,18.28,"[101.1, 98.81, 101.38, 103.97, 104.83, 108.24, 110.76, 110.61, 112.71, 113.52, 113.37, 110.51, 110.96, 111.37, 111.96, 112.73, 110.44, 113.37, 114.36, 113.16, 112.5, 111.21, 108.28, 108.78]",0.016,2025-07-19T00:10:01.768612
O008143,H08143,Agoda,Twin,171.0,171.0,168.64,1.7,0.107,Free,False,True,"Spa discount, Free WiFi",1,176.84,12.2,"[172.35, 176.13, 177.63, 178.3, 177.23, 177.5, 180.06, 179.79, 181.7, 179.89, 178.19, 178.16, 182.09, 181.18, 180.01, 178.32, 176.72, 174.76, 175.96, 174.34, 171.89, 171.95, 170.64, 169.35]",0.0114,2025-07-19T00:10:01.768612
O008144,H08144,Booking.com,Twin,99.0,396.0,99.08,1.16,0.187,Non-refundable,False,True,Late checkout,4,94.82,4.27,"[99.43, 97.7, 97.12, 98.1, 97.67, 97.81, 96.77, 94.6, 94.73, 94.33, 92.97, 93.81, 94.05, 94.71, 94.13, 93.53, 92.12, 93.89, 94.14, 93.22, 93.02, 92.63, 92.69, 92.6]",0.0112,2025-07-19T00:10:01.768612
O008145,H08145,Hotwire,Double,172.92,691.68,170.34,2.32,0.123,Free,False,False,,4,169.77,6.58,"[168.68, 171.59, 169.76, 169.78, 172.02, 170.16, 169.96, 171.0, 170.51, 166.68, 170.04, 169.24, 171.02, 167.04, 169.28, 167.27, 166.65, 165.27, 165.94, 168.9, 170.25, 172.7, 174.33, 176.53]",0.0152,2025-07-19T00:10:01.768612
O008146,H08146,Hotels.com,Suite,176.4,352.8,181.29,1.47,0.161,Free,False,True,Free cancellation,2,169.79,27.4,"[180.8, 181.97, 180.8, 175.11, 168.92, 166.5, 169.15, 170.11, 168.0, 169.35, 172.94, 174.53, 170.46, 167.25, 166.42, 165.75, 165.23, 163.45, 166.25, 166.23, 169.88, 167.08, 162.84, 166.02]",0.0162,2025-07-19T00:10:01.768612
O008147,H08147,Booking.com,Family,180.0,360.0,173.1,0.92,0.176,Free,False,False,,2,180.19,1.35,"[180.29, 179.03, 178.2, 179.08, 180.62, 181.59, 181.31, 179.4, 177.85, 179.31, 179.32, 179.95, 181.28, 179.86, 179.83, 181.36, 182.08, 181.47, 178.88, 179.83, 180.57, 180.37, 180.9, 182.27]",0.0072,2025-07-19T00:10:01.768612
O008148,H08148,Lastminute.com,Double,355.26,355.26,347.06,2.46,0.133,Free,False,True,Free WiFi,1,387.62,504.91,"[358.03, 351.69, 356.96, 354.63, 354.2, 369.05, 363.3, 379.73, 383.03, 385.5, 382.87, 392.47, 389.08, 391.67, 390.41, 402.82, 399.04, 402.48, 402.79, 416.8, 413.58, 419.76, 426.31, 416.62]",0.0233,2025-07-19T00:10:01.768612
O008149,H08149,Orbitz,Single,256.44,769.32,254.7,0.9,0.142,Partial,False,True,,3,265.76,22.87,"[258.55, 268.12, 261.62, 268.73, 275.52, 272.89, 271.06, 268.0, 267.73, 261.39, 266.77, 261.52, 260.69, 264.73, 261.27, 262.7, 268.89, 270.38, 268.79, 261.65, 262.12, 256.28, 269.17, 269.74]",0.0206,2025-07-19T00:10:01.768612
O008150,H08150,Agoda,Double,171.0,171.0,174.73,2.31,0.181,Free,False,True,"Airport shuttle, Free WiFi",1,180.18,19.76,"[170.88, 178.24, 173.54, 175.37, 173.63, 175.1, 177.09, 177.3, 181.06, 181.54, 179.78, 180.44, 182.88, 187.85, 184.68, 181.44, 183.87, 185.26, 183.47, 185.63, 186.36, 183.28, 178.19, 177.41]",0.0182,2025-07-19T00:10:01.768612
O008151,H08151,Hotwire,Family,291.79,583.58,287.65,1.24,0.16,Partial,True,True,,2,282.45,33.42,"[284.0, 286.48, 285.7, 291.08, 289.37, 285.68, 285.05, 286.19, 283.3, 276.43, 276.68, 272.97, 272.89, 272.03, 278.96, 281.51, 277.54, 282.09, 277.44, 277.89, 287.1, 288.14, 291.48, 288.82]",0.0167,2025-07-19T00:10:01.768612
O008152,H08152,Hotels.com,Suite,264.6,529.2,260.47,1.61,0.104,Partial,True,True,Kids stay free,2,265.5,13.25,"[264.8, 266.83, 260.33, 264.75, 261.96, 265.96, 267.48, 268.04, 269.69, 270.77, 269.2, 271.21, 268.31, 261.97, 258.69, 259.77, 262.44, 266.5, 267.27, 262.44, 261.9, 262.76, 269.64, 269.21]",0.0135,2025-07-19T00:10:01.768612
O008153,H08153,Hotwire,Family,284.93,284.93,289.82,1.88,0.092,Partial,False,False,,1,294.24,39.09,"[290.46, 292.54, 287.47, 288.04, 282.42, 288.64, 293.03, 295.4, 299.7, 297.56, 291.74, 291.13, 288.92, 285.96, 288.45, 291.94, 307.03, 305.02, 303.23, 297.98, 296.24, 297.81, 299.9, 301.1]",0.0151,2025-07-19T00:10:01.768612
O008154,H08154,Otel.com,Twin,285.87,285.87,274.38,0.74,0.089,Free,True,False,"Late checkout, Free WiFi",1,279.69,78.9,"[292.41, 290.95, 293.25, 288.64, 290.28, 291.26, 281.77, 282.03, 273.74, 274.8, 272.78, 270.48, 268.87, 280.2, 289.31, 283.54, 280.77, 285.25, 276.01, 277.14, 267.82, 267.7, 265.96, 267.71]",0.015,2025-07-19T00:10:01.768612
