offer_id,hotel_id,partner_name,room_type,price_per_night,total_price,trivago_displayed_price,cost_per_click_bid,commission_rate,partner_marketing_budget,cancellation_policy,breakfast_included,instant_booking,special_offers,nights,price_fluctuation_mean,price_fluctuation_variance,price_history_24h,variance_factor,last_updated
O007721,H07721,Hotwire,Single,102.5,307.5,102.63,1.09,0.181,1841.31,Free,False,False,Mobile exclusive,3,104.95,7.37,"[101.84, 102.73, 103.74, 104.85, 103.1, 102.93, 101.99, 103.03, 102.6, 104.58, 104.95, 106.66, 107.27, 107.99, 109.12, 108.44, 107.04, 108.45, 108.46, 107.99, 106.78, 103.72, 99.81, 100.61]",0.0172,2025-07-31T21:39:29.139632
O007722,H07722,Expedia,Family,183.6,550.8,185.43,1.57,0.115,163260.93,Partial,False,False,Free breakfast,3,187.01,5.0,"[183.26, 184.23, 185.26, 184.34, 183.69, 185.78, 186.92, 187.54, 187.14, 189.89, 187.1, 186.76, 188.04, 186.29, 190.87, 188.82, 191.21, 190.51, 187.05, 190.23, 185.98, 185.98, 184.93, 186.49]",0.0113,2025-07-31T21:39:29.139632
O007723,H07723,Otel.com,Double,235.34,470.68,230.17,2.72,0.092,3018.99,Non-refundable,True,False,,2,234.94,42.03,"[244.6, 238.34, 233.41, 235.29, 236.9, 236.27, 230.41, 231.72, 225.0, 229.75, 228.59, 230.95, 231.84, 225.19, 231.95, 227.61, 234.46, 231.66, 232.55, 241.98, 247.24, 243.29, 249.0, 240.44]",0.019,2025-07-31T21:39:29.139632
O007724,H07724,Agoda,Single,62.7,438.9,63.45,0.67,0.157,32248.55,Free,False,True,Kids stay free,7,62.36,0.35,"[62.69, 62.76, 62.82, 63.01, 63.39, 62.52, 62.0, 61.86, 62.41, 62.75, 61.74, 62.01, 61.98, 62.23, 62.35, 61.76, 62.06, 61.92, 62.12, 63.21, 63.49, 62.83, 61.88, 60.94]",0.011,2025-07-31T21:39:29.139632
O007725,H07725,HotelDirect,Deluxe,123.55,123.55,123.59,1.21,0.114,15021.11,Free,True,True,,1,121.49,1.21,"[122.55, 122.47, 121.05, 121.85, 120.68, 121.21, 121.4, 120.59, 120.86, 120.54, 121.42, 120.7, 120.4, 120.17, 120.06, 120.26, 120.71, 121.74, 123.29, 123.78, 123.14, 122.82, 123.16, 120.96]",0.0057,2025-07-31T21:39:29.139632
O007726,H07726,Hotwire,Single,80.4,402.0,80.01,2.06,0.104,768.22,Non-refundable,False,False,"Mobile exclusive, Free cancellation",5,79.55,0.24,"[80.9, 80.06, 79.67, 79.7, 79.62, 80.04, 79.42, 79.1, 79.47, 79.5, 80.13, 79.66, 79.33, 78.41, 79.47, 79.64, 79.66, 79.96, 78.81, 78.85, 79.41, 79.28, 79.24, 79.82]",0.0056,2025-07-31T21:39:29.139632
O007727,H07727,Priceline,Twin,248.4,248.4,241.08,0.71,0.142,21751.11,Free,True,True,Pay at hotel,1,248.69,55.06,"[246.22, 241.8, 248.46, 249.01, 247.9, 247.15, 245.78, 248.03, 249.9, 251.85, 256.45, 257.01, 256.66, 254.87, 261.0, 255.25, 254.78, 256.75, 251.63, 244.47, 239.85, 237.22, 234.31, 232.15]",0.0185,2025-07-31T21:39:29.139632
O007728,H07728,Otel.com,Single,194.45,777.8,200.51,1.92,0.121,7314.28,Free,True,False,Late checkout,4,194.9,1.94,"[193.81, 195.65, 195.56, 196.41, 196.11, 196.61, 196.44, 195.55, 195.66, 196.3, 197.08, 196.17, 194.44, 192.48, 192.98, 193.56, 193.16, 193.87, 192.45, 193.08, 195.07, 195.62, 194.27, 195.29]",0.0074,2025-07-31T21:39:29.139632
O007729,H07729,HRS,Executive,220.98,883.92,217.22,1.85,0.125,7264.01,Free,True,True,,4,221.83,8.84,"[223.14, 221.75, 221.98, 225.43, 226.11, 225.23, 226.74, 226.15, 225.69, 223.36, 221.65, 220.73, 222.88, 221.7, 222.42, 220.33, 219.94, 220.67, 219.08, 216.37, 216.17, 218.17, 218.87, 219.32]",0.0094,2025-07-31T21:39:29.139632
O007730,H07730,HRS,Suite,391.11,391.11,393.5,3.41,0.176,14350.26,Partial,True,True,,1,394.9,25.12,"[390.43, 395.58, 400.02, 398.12, 395.7, 396.93, 394.14, 399.14, 393.29, 391.61, 387.3, 384.44, 384.34, 391.15, 389.01, 396.39, 399.35, 396.08, 394.65, 401.99, 403.13, 400.28, 397.36, 397.17]",0.0103,2025-07-31T21:39:29.139632
O007731,H07731,Agoda,Deluxe,75.24,300.96,75.69,1.82,0.2,87126.06,Free,False,True,Free parking,4,75.31,2.69,"[76.32, 76.68, 77.22, 77.54, 77.31, 77.65, 77.13, 76.94, 77.04, 76.35, 76.06, 75.83, 74.84, 74.97, 74.45, 73.23, 73.84, 74.16, 73.5, 73.52, 73.25, 73.48, 73.13, 73.07]",0.0072,2025-07-31T21:39:29.139632
O007732,H07732,Hotels.com,Family,229.32,687.96,234.26,1.78,0.169,109967.36,Free,True,True,,3,226.91,1.63,"[227.26, 228.97, 228.85, 228.9, 228.62, 225.48, 226.77, 227.65, 226.24, 225.36, 225.88, 226.77, 226.9, 225.27, 225.92, 225.33, 227.24, 227.17, 224.11, 227.19, 226.27, 227.92, 227.97, 227.78]",0.0067,2025-07-31T21:39:29.139632
O007733,H07733,Venere,Single,347.11,1041.33,343.35,1.29,0.18,14427.79,Free,False,True,,3,333.54,232.48,"[357.31, 361.48, 350.54, 348.39, 351.52, 342.59, 341.63, 327.39, 333.24, 336.29, 330.05, 332.53, 309.52, 307.19, 317.35, 314.79, 313.13, 322.39, 322.38, 317.91, 339.08, 343.91, 349.67, 334.77]",0.0226,2025-07-31T21:39:29.139632
O007734,H07734,HRS,Deluxe,102.21,204.42,101.04,0.6,0.104,9367.85,Partial,True,False,Late checkout,2,102.35,4.8,"[100.24, 97.7, 99.31, 99.0, 99.96, 100.35, 101.66, 100.22, 100.88, 101.11, 103.05, 102.75, 103.29, 103.65, 104.2, 105.33, 103.44, 103.27, 104.09, 105.9, 103.82, 104.93, 103.3, 105.04]",0.0115,2025-07-31T21:39:29.139632
O007735,H07735,Kayak,Family,133.43,266.86,130.67,1.08,0.153,25461.77,Non-refundable,False,False,Free breakfast,2,126.04,1.9,"[129.6, 128.16, 126.94, 125.04, 124.58, 126.12, 124.46, 126.07, 124.27, 123.84, 124.27, 125.84, 124.85, 125.45, 124.66, 126.44, 126.45, 127.22, 127.32, 126.38, 126.65, 125.64, 127.4, 127.17]",0.0113,2025-07-31T21:39:29.139632
O007736,H07736,Travelocity,Family,332.6,1330.4,327.11,2.84,0.151,38841.15,Free,False,False,Pay at hotel,4,334.57,30.75,"[335.87, 337.82, 336.79, 335.91, 342.96, 343.05, 338.7, 340.54, 340.84, 342.26, 335.64, 337.91, 330.5, 335.56, 337.18, 328.63, 330.15, 326.5, 333.28, 331.15, 323.29, 325.77, 328.32, 331.06]",0.0123,2025-07-31T21:39:29.139632
O007737,H07737,Hotels.com,Deluxe,246.96,246.96,244.54,3.48,0.089,111109.57,Free,False,False,Late checkout,1,244.85,9.78,"[247.04, 247.68, 243.85, 243.47, 245.29, 247.57, 249.08, 249.59, 247.18, 241.83, 240.15, 241.24, 241.37, 242.8, 240.88, 243.64, 246.63, 247.06, 245.82, 248.15, 249.65, 245.57, 241.92, 238.85]",0.0105,2025-07-31T21:39:29.139632
O007738,H07738,Agoda,Deluxe,102.6,205.2,103.36,2.65,0.195,109562.87,Non-refundable,False,False,,2,100.1,1.17,"[102.05, 102.32, 101.65, 101.08, 100.34, 98.67, 98.26, 98.09, 98.72, 100.44, 99.88, 99.22, 100.24, 99.98, 100.38, 99.87, 99.66, 99.02, 99.94, 100.98, 99.59, 100.8, 100.91, 100.25]",0.011,2025-07-31T21:39:29.139632
O007739,H07739,Agoda,Deluxe,94.05,376.2,94.6,2.78,0.091,62607.52,Non-refundable,False,False,Mobile exclusive,4,91.58,12.52,"[95.83, 96.01, 93.8, 93.14, 86.77, 83.86, 88.39, 88.37, 86.86, 86.94, 89.67, 89.97, 90.57, 90.16, 89.89, 93.74, 93.0, 93.71, 94.85, 91.13, 92.35, 94.56, 96.61, 97.85]",0.0213,2025-07-31T21:39:29.139632
O007740,H07740,HRS,Executive,143.7,431.1,144.79,0.99,0.089,6062.03,Partial,False,True,,3,143.37,2.52,"[144.25, 145.36, 144.31, 144.24, 144.37, 145.12, 144.42, 146.16, 143.94, 143.58, 145.01, 142.04, 142.37, 141.45, 141.17, 142.83, 142.98, 144.75, 144.16, 142.72, 143.61, 140.0, 140.44, 141.53]",0.0101,2025-07-31T21:39:29.139632
O007741,H07741,HRS,Double,150.54,301.08,151.49,1.17,0.125,10372.06,Non-refundable,False,True,,2,153.39,24.61,"[149.74, 149.64, 149.97, 150.69, 150.24, 145.81, 144.17, 146.13, 147.1, 148.46, 152.48, 155.61, 155.79, 155.11, 154.99, 153.95, 156.52, 158.69, 158.93, 161.27, 158.58, 159.56, 158.91, 159.03]",0.0123,2025-07-31T21:39:29.139632
O007742,H07742,Getaroom,Double,256.11,256.11,263.84,2.63,0.115,1020.73,Partial,True,False,Free breakfast,1,255.73,51.24,"[259.94, 260.47, 257.38, 255.77, 261.59, 271.79, 260.51, 255.26, 252.73, 249.27, 250.4, 256.46, 260.84, 257.74, 247.57, 241.82, 238.64, 250.01, 248.76, 261.19, 260.45, 262.18, 261.6, 255.13]",0.0228,2025-07-31T21:39:29.139632
O007743,H07743,Orbitz,Twin,250.05,500.1,244.25,2.37,0.098,21561.99,Free,False,False,"Free WiFi, Free breakfast",2,236.35,29.93,"[248.45, 243.93, 246.08, 243.48, 238.91, 238.39, 239.89, 239.7, 235.71, 230.96, 231.68, 234.74, 232.0, 228.97, 231.85, 232.67, 231.95, 228.41, 230.44, 230.55, 236.6, 239.95, 238.69, 238.26]",0.011,2025-07-31T21:39:29.139632
O007744,H07744,Agoda,Family,256.5,1795.5,257.02,1.88,0.196,108593.41,Non-refundable,False,False,"Pay at hotel, Kids stay free",7,255.58,11.89,"[259.23, 253.1, 249.79, 254.5, 254.89, 255.13, 252.44, 255.61, 259.19, 260.97, 260.09, 256.13, 260.23, 256.6, 252.56, 251.95, 248.5, 252.91, 255.89, 253.3, 255.07, 254.98, 259.53, 261.43]",0.0118,2025-07-31T21:39:29.139632
O007745,H07745,Booking.com,Executive,128.7,128.7,128.8,2.74,0.155,125735.47,Non-refundable,True,False,"Pay at hotel, Free cancellation",1,128.42,11.18,"[129.22, 131.52, 132.75, 132.4, 130.23, 130.0, 131.6, 129.26, 131.37, 129.51, 127.39, 127.55, 129.76, 130.67, 130.54, 130.96, 130.2, 127.65, 125.3, 124.89, 123.01, 122.49, 121.17, 122.55]",0.0117,2025-07-31T21:39:29.139632
O007746,H07746,Agoda,Executive,342.0,2052.0,338.04,3.2,0.095,110037.7,Free,True,True,Mobile exclusive,6,347.97,25.58,"[344.64, 342.31, 343.98, 341.41, 346.02, 349.61, 353.41, 346.09, 344.01, 345.21, 339.67, 340.41, 346.47, 344.82, 347.32, 352.96, 352.53, 356.69, 353.19, 352.73, 355.82, 356.73, 347.41, 347.74]",0.0123,2025-07-31T21:39:29.139632
O007747,H07747,Otel.com,Executive,107.96,323.88,108.71,0.74,0.135,1650.69,Free,False,False,"Pay at hotel, Free cancellation",3,106.41,4.09,"[111.29, 109.81, 108.51, 106.95, 108.61, 108.93, 106.72, 106.84, 106.71, 108.58, 104.9, 105.17, 107.29, 106.69, 105.33, 104.54, 105.21, 105.26, 103.49, 103.91, 104.31, 103.69, 104.63, 106.34]",0.0125,2025-07-31T21:39:29.139632
O007748,H07748,Expedia,Twin,131.27,131.27,135.52,2.09,0.133,136786.19,Free,True,True,,1,133.75,9.1,"[133.37, 133.63, 132.02, 131.22, 133.87, 135.8, 137.79, 138.51, 138.43, 136.38, 136.49, 136.05, 136.91, 135.11, 136.44, 134.02, 133.98, 130.74, 129.58, 128.94, 129.04, 130.82, 129.41, 131.42]",0.0115,2025-07-31T21:39:29.139632
O007749,H07749,Venere,Double,285.4,285.4,285.52,3.59,0.179,17254.48,Partial,True,False,,1,288.66,9.31,"[286.97, 290.02, 293.32, 290.5, 288.27, 287.27, 285.66, 285.65, 286.25, 284.7, 282.51, 284.66, 286.35, 287.07, 292.42, 287.25, 288.48, 288.74, 290.31, 292.73, 290.85, 292.97, 291.45, 293.54]",0.0118,2025-07-31T21:39:29.139632
O007750,H07750,Kayak,Suite,381.52,2289.12,405.79,2.45,0.185,75110.08,Free,False,False,"Kids stay free, Free breakfast",6,384.96,61.71,"[371.3, 371.72, 373.74, 371.01, 379.19, 383.09, 378.38, 380.46, 379.95, 387.13, 385.0, 385.28, 387.1, 387.48, 394.49, 393.65, 396.6, 390.6, 396.63, 396.09, 389.76, 389.29, 388.83, 382.28]",0.0156,2025-07-31T21:39:29.139632
O007751,H07751,Otel.com,Deluxe,454.11,1362.33,458.07,3.63,0.166,4549.98,Free,True,True,"Free cancellation, Late checkout",3,451.53,6.66,"[454.58, 456.5, 453.33, 451.74, 449.86, 452.24, 454.32, 451.84, 450.47, 450.36, 452.26, 452.95, 448.37, 446.08, 446.09, 448.52, 452.54, 451.89, 454.86, 454.15, 451.83, 452.02, 451.22, 448.64]",0.0054,2025-07-31T21:39:29.139632
O007752,H07752,Otel.com,Executive,190.24,951.2,188.22,3.04,0.143,1613.21,Free,False,True,,5,186.98,16.2,"[192.0, 189.66, 189.37, 191.09, 190.03, 187.86, 187.22, 191.82, 190.82, 185.74, 182.85, 182.36, 185.01, 182.75, 182.45, 181.84, 180.55, 180.42, 185.05, 184.1, 188.68, 193.18, 192.23, 190.38]",0.0159,2025-07-31T21:39:29.139632
O007753,H07753,Travelocity,Double,63.38,126.76,63.01,1.68,0.099,48828.28,Free,False,True,Free breakfast,2,63.06,0.63,"[62.63, 63.28, 64.87, 63.3, 62.76, 63.76, 64.12, 63.69, 63.0, 63.05, 63.25, 62.75, 62.05, 61.85, 62.12, 62.76, 62.75, 61.69, 62.22, 62.36, 63.79, 63.15, 63.94, 64.25]",0.0152,2025-07-31T21:39:29.139632
O007754,H07754,Getaroom,Double,197.52,395.04,196.24,2.37,0.081,3053.75,Free,True,True,,2,198.79,1.18,"[198.56, 198.63, 198.49, 198.82, 199.85, 200.05, 199.36, 199.86, 199.94, 199.38, 198.38, 196.24, 198.71, 196.66, 198.56, 197.74, 200.11, 200.57, 200.28, 197.91, 198.06, 198.86, 197.95, 197.9]",0.0067,2025-07-31T21:39:29.139632
O007755,H07755,HotelDirect,Executive,126.72,126.72,125.63,0.7,0.165,9386.36,Free,True,True,"Airport shuttle, Free breakfast",1,135.23,7.66,"[130.51, 131.04, 131.67, 135.16, 136.02, 136.94, 135.67, 134.7, 134.49, 134.81, 135.09, 132.89, 134.03, 136.63, 134.24, 131.13, 134.14, 135.33, 136.7, 135.73, 135.93, 140.74, 140.66, 141.22]",0.0202,2025-07-31T21:39:29.139632
O007756,H07756,Hotwire,Deluxe,179.67,539.01,176.72,1.78,0.122,1880.13,Free,False,False,Free breakfast,3,181.79,2.57,"[179.77, 179.18, 181.38, 179.77, 182.05, 178.11, 180.0, 181.17, 183.41, 180.85, 184.09, 181.63, 182.3, 182.58, 185.02, 182.06, 182.61, 183.15, 182.74, 182.43, 183.13, 182.56, 180.3, 182.59]",0.0098,2025-07-31T21:39:29.139632
O007757,H07757,Hotwire,Double,102.33,306.99,103.04,1.89,0.124,1078.68,Non-refundable,True,False,Airport shuttle,3,102.03,4.58,"[102.5, 102.64, 101.88, 99.57, 101.51, 101.16, 101.72, 105.28, 103.22, 101.7, 99.82, 98.68, 101.6, 99.32, 98.29, 100.9, 100.74, 102.29, 106.72, 102.73, 103.55, 103.36, 106.75, 102.81]",0.0212,2025-07-31T21:39:29.139632
O007758,H07758,Otel.com,Deluxe,167.65,838.25,166.24,1.08,0.111,4498.83,Free,True,True,,5,170.6,28.21,"[168.43, 172.33, 173.02, 174.82, 175.67, 179.58, 178.26, 177.56, 178.32, 173.68, 172.72, 171.87, 171.57, 170.3, 167.38, 161.73, 161.97, 164.22, 161.41, 163.94, 166.52, 168.09, 170.26, 170.75]",0.0149,2025-07-31T21:39:29.139632
O007759,H07759,Hotwire,Single,126.71,633.55,130.3,2.98,0.194,374.47,Free,False,True,Free breakfast,5,132.81,10.2,"[127.78, 128.78, 129.24, 126.97, 130.45, 131.84, 133.26, 136.12, 132.46, 132.87, 134.13, 134.86, 134.95, 132.59, 135.44, 134.39, 133.05, 137.68, 138.54, 137.06, 134.46, 133.65, 129.51, 127.36]",0.018,2025-07-31T21:39:29.139632
O007760,H07760,Travelocity,Double,244.54,489.08,245.92,2.63,0.186,43256.99,Free,True,False,"Free cancellation, Airport shuttle",2,253.29,25.57,"[250.85, 254.75, 255.71, 258.23, 258.82, 258.98, 260.85, 259.0, 256.19, 255.66, 257.9, 256.24, 256.1, 256.13, 254.96, 252.78, 247.54, 250.53, 247.62, 247.16, 245.69, 249.5, 244.54, 243.27]",0.0122,2025-07-31T21:39:29.139632
O007761,H07761,Orbitz,Double,194.47,388.94,192.81,3.13,0.146,21614.01,Non-refundable,True,True,Free cancellation,2,194.11,10.72,"[197.14, 195.99, 192.44, 194.5, 190.6, 192.32, 191.13, 191.79, 193.96, 195.38, 196.46, 194.81, 195.6, 198.21, 199.35, 200.5, 197.74, 195.72, 193.11, 193.32, 191.89, 191.24, 189.18, 186.23]",0.0123,2025-07-31T21:39:29.139632
O007762,H07762,Hotels.com,Suite,97.02,485.1,100.17,1.55,0.181,136090.14,Partial,False,True,Free cancellation,5,96.15,0.6,"[96.67, 97.33, 97.82, 97.12, 96.39, 96.35, 96.23, 96.27, 95.23, 95.52, 95.58, 96.04, 96.24, 95.81, 95.55, 95.21, 95.06, 95.13, 94.98, 96.18, 95.91, 96.6, 97.06, 97.22]",0.0054,2025-07-31T21:39:29.139632
O007763,H07763,Orbitz,Executive,345.02,1380.08,350.24,2.95,0.134,32544.77,Free,True,True,,4,334.73,74.45,"[346.28, 349.72, 342.61, 337.97, 336.2, 344.1, 338.79, 339.37, 340.66, 341.76, 344.53, 345.74, 335.86, 327.84, 330.16, 323.91, 329.8, 321.8, 319.59, 323.18, 331.14, 330.49, 327.09, 324.9]",0.0151,2025-07-31T21:39:29.139632
O007764,H07764,HotelDirect,Family,99.79,299.37,102.76,2.71,0.146,9764.96,Free,False,True,Free WiFi,3,98.61,2.52,"[99.53, 99.51, 97.33, 97.28, 95.65, 95.5, 96.44, 97.09, 97.13, 96.91, 97.6, 97.87, 99.43, 100.08, 98.78, 99.65, 100.37, 99.87, 99.74, 100.46, 100.95, 99.75, 100.26, 99.37]",0.0088,2025-07-31T21:39:29.139632
O007765,H07765,Lastminute.com,Family,167.24,167.24,161.87,2.97,0.172,6730.69,Free,False,False,"Free breakfast, Room upgrade",1,166.82,4.81,"[168.65, 169.55, 168.79, 168.64, 167.42, 168.98, 169.69, 169.66, 168.49, 167.26, 167.13, 166.22, 165.45, 166.06, 168.26, 167.8, 166.87, 167.04, 165.04, 163.16, 164.04, 164.13, 163.05, 162.22]",0.006,2025-07-31T21:39:29.139632
O007766,H07766,Venere,Double,89.38,357.52,89.72,2.82,0.199,18571.99,Free,True,False,Free WiFi,4,88.59,0.31,"[87.91, 88.62, 87.25, 88.51, 88.5, 89.32, 88.66, 89.21, 89.22, 89.65, 89.1, 88.46, 88.81, 88.66, 88.41, 88.34, 87.92, 88.18, 88.56, 88.21, 87.75, 88.67, 88.89, 89.43]",0.0091,2025-07-31T21:39:29.139632
O007767,H07767,Otel.com,Twin,421.74,1265.22,425.67,3.17,0.103,6325.71,Free,False,False,"Kids stay free, Room upgrade",3,413.89,43.51,"[421.63, 414.81, 410.37, 413.28, 422.97, 407.03, 403.46, 405.25, 411.23, 407.37, 414.55, 404.58, 410.61, 411.07, 418.52, 421.12, 411.99, 406.92, 420.19, 414.72, 409.93, 420.62, 425.94, 425.29]",0.0202,2025-07-31T21:39:29.139632
O007768,H07768,Lastminute.com,Executive,172.13,688.52,170.39,3.54,0.096,7276.94,Free,False,False,Late checkout,4,174.87,12.99,"[173.37, 171.25, 172.57, 170.93, 172.9, 173.68, 176.38, 180.53, 179.48, 180.27, 177.37, 176.71, 179.54, 177.45, 175.05, 176.39, 175.63, 176.05, 177.24, 174.98, 171.96, 166.45, 167.45, 173.13]",0.0151,2025-07-31T21:39:29.139632
O007769,H07769,Hotels.com,Twin,352.8,705.6,352.21,3.1,0.124,123529.25,Free,True,True,Mobile exclusive,2,353.98,43.37,"[355.31, 351.83, 354.44, 348.89, 357.43, 362.43, 359.48, 351.08, 354.01, 343.65, 342.46, 349.07, 348.82, 355.71, 349.71, 351.12, 350.73, 345.61, 351.88, 354.39, 362.86, 360.95, 370.33, 363.31]",0.0196,2025-07-31T21:39:29.139632
O007770,H07770,HotelDirect,Single,113.26,226.52,115.7,0.79,0.177,29546.64,Non-refundable,False,True,Free breakfast,2,112.96,1.57,"[112.91, 112.58, 112.89, 111.57, 111.89, 111.34, 111.34, 111.6, 111.25, 112.13, 112.43, 112.41, 112.61, 112.17, 112.96, 113.11, 113.12, 113.85, 115.57, 114.35, 114.41, 114.76, 114.73, 115.06]",0.0057,2025-07-31T21:39:29.139632
O007771,H07771,Hotwire,Family,107.87,431.48,106.47,1.3,0.121,1609.83,Free,False,True,,4,108.04,5.73,"[106.02, 106.45, 110.52, 110.19, 111.82, 110.28, 108.93, 109.18, 110.19, 110.3, 108.4, 109.24, 107.59, 105.09, 103.89, 105.8, 104.06, 105.11, 103.93, 107.28, 107.87, 109.95, 110.43, 110.3]",0.0174,2025-07-31T21:39:29.139632
O007772,H07772,Priceline,Family,347.76,1043.28,345.21,3.35,0.187,24512.96,Free,True,False,,3,329.9,139.12,"[352.02, 349.27, 344.33, 344.06, 328.07, 322.44, 316.02, 320.73, 323.59, 317.4, 324.53, 317.65, 327.58, 312.79, 319.3, 311.38, 326.75, 331.33, 334.26, 333.98, 332.62, 335.81, 344.07, 347.53]",0.0223,2025-07-31T21:39:29.139632
O007773,H07773,HRS,Family,383.91,767.82,385.06,2.69,0.081,3812.14,Non-refundable,True,True,Free cancellation,2,374.9,71.12,"[378.06, 375.19, 376.52, 376.12, 380.67, 381.1, 377.44, 378.71, 385.73, 389.34, 383.65, 382.91, 382.28, 380.52, 380.57, 374.18, 369.21, 365.04, 367.04, 362.25, 361.64, 356.64, 364.11, 368.72]",0.0118,2025-07-31T21:39:29.139632
O007774,H07774,Hotels.com,Suite,176.4,352.8,180.64,1.07,0.092,59516.11,Free,False,True,,2,176.73,2.5,"[177.47, 177.02, 178.01, 177.93, 177.68, 177.91, 177.85, 178.04, 177.85, 177.2, 176.85, 175.63, 174.07, 173.97, 175.23, 175.41, 174.53, 173.81, 174.6, 176.8, 178.6, 177.92, 178.74, 178.37]",0.0052,2025-07-31T21:39:29.139632
O007775,H07775,Travelocity,Suite,98.66,197.32,97.16,0.58,0.081,43695.38,Non-refundable,True,True,,2,96.4,3.91,"[97.72, 98.04, 98.56, 100.23, 99.68, 98.4, 95.98, 96.73, 95.6, 96.74, 97.04, 97.98, 97.82, 97.63, 95.6, 95.54, 96.05, 95.07, 94.89, 93.15, 92.4, 93.43, 94.17, 95.01]",0.01,2025-07-31T21:39:29.139632
O007776,H07776,Venere,Deluxe,99.09,297.27,99.15,1.16,0.087,14223.94,Free,True,False,Free cancellation,3,102.66,21.51,"[97.91, 97.07, 96.52, 99.7, 101.43, 102.06, 101.64, 102.7, 102.22, 100.46, 102.6, 100.69, 99.93, 94.2, 96.18, 103.12, 103.91, 106.84, 109.34, 110.59, 110.9, 109.65, 107.46, 106.72]",0.0234,2025-07-31T21:39:29.139632
O007777,H07777,Hotels.com,Double,126.13,630.65,123.81,0.63,0.151,78293.93,Free,False,True,,5,131.13,5.93,"[130.6, 134.24, 134.22, 133.39, 131.28, 128.33, 129.65, 129.43, 133.65, 134.49, 135.16, 132.8, 134.03, 132.24, 134.06, 128.26, 129.15, 129.42, 128.11, 129.67, 128.5, 128.25, 129.03, 129.13]",0.0166,2025-07-31T21:39:29.139632
O007778,H07778,Otel.com,Single,93.76,187.52,95.11,0.94,0.115,4240.07,Free,False,True,Airport shuttle,2,97.63,13.01,"[92.98, 93.44, 93.36, 95.44, 96.88, 99.86, 100.57, 100.46, 102.17, 101.92, 102.88, 101.86, 100.8, 99.64, 98.44, 97.61, 99.42, 100.05, 98.09, 97.28, 94.43, 93.94, 91.36, 90.15]",0.0204,2025-07-31T21:39:29.139632
O007779,H07779,Orbitz,Family,269.07,269.07,264.41,3.44,0.166,34107.65,Free,False,False,"Late checkout, Pay at hotel",1,269.94,11.17,"[272.92, 270.08, 271.29, 270.96, 271.28, 272.13, 270.86, 271.3, 270.3, 272.35, 270.19, 270.5, 270.31, 274.8, 271.82, 271.61, 269.53, 268.79, 263.28, 262.9, 261.21, 265.11, 271.36, 273.65]",0.01,2025-07-31T21:39:29.139632
O007780,H07780,HotelDirect,Twin,113.26,226.52,114.12,1.66,0.125,17438.03,Free,True,True,Airport shuttle,2,116.13,4.6,"[112.91, 112.05, 113.35, 113.11, 112.97, 114.42, 115.67, 116.67, 115.61, 116.18, 117.09, 117.07, 117.13, 118.17, 119.46, 119.7, 118.82, 119.18, 117.82, 115.95, 116.62, 116.52, 115.97, 114.66]",0.0082,2025-07-31T21:39:29.139632
O007781,H07781,Orbitz,Double,189.66,568.98,187.55,2.34,0.108,22586.81,Free,True,False,,3,194.44,29.91,"[189.64, 186.59, 188.15, 190.72, 194.96, 199.6, 202.08, 203.26, 197.56, 198.55, 196.9, 201.67, 203.56, 200.83, 197.54, 194.74, 191.67, 188.88, 192.03, 192.1, 188.26, 187.1, 187.05, 193.04]",0.015,2025-07-31T21:39:29.139632
O007782,H07782,HotelDirect,Deluxe,142.56,142.56,146.53,2.8,0.117,15693.5,Free,False,False,Airport shuttle,1,142.39,14.74,"[138.44, 142.93, 144.61, 147.42, 148.37, 144.12, 143.74, 144.05, 145.68, 142.5, 142.54, 140.08, 141.6, 137.44, 133.42, 139.0, 139.02, 136.88, 142.9, 140.76, 149.3, 148.56, 142.3, 141.78]",0.0248,2025-07-31T21:39:29.139632
O007783,H07783,Kayak,Double,164.31,164.31,164.82,3.48,0.149,26625.31,Partial,True,True,Late checkout,1,156.78,11.3,"[161.42, 157.77, 152.09, 151.14, 152.31, 150.13, 152.45, 156.73, 152.96, 156.54, 155.59, 159.68, 158.61, 159.28, 160.81, 159.88, 159.92, 155.96, 154.1, 156.83, 159.67, 159.72, 160.48, 158.63]",0.02,2025-07-31T21:39:29.139632
O007784,H07784,Getaroom,Family,101.99,203.98,102.98,0.75,0.105,887.53,Free,False,True,Airport shuttle,2,97.73,3.16,"[100.54, 97.46, 98.65, 96.86, 97.89, 95.0, 94.18, 95.73, 97.79, 97.29, 100.29, 97.46, 97.64, 99.53, 101.21, 99.55, 96.61, 97.31, 97.49, 98.61, 96.67, 94.43, 97.96, 99.29]",0.024,2025-07-31T21:39:29.139632
O007785,H07785,Expedia,Single,275.4,1927.8,274.63,0.6,0.195,56073.42,Non-refundable,False,False,Room upgrade,7,276.26,15.06,"[278.59, 278.36, 282.83, 282.81, 274.98, 278.67, 278.11, 279.31, 280.67, 279.05, 278.67, 276.72, 271.93, 270.4, 274.33, 273.42, 274.46, 272.45, 267.63, 269.65, 274.46, 278.21, 278.33, 276.1]",0.0108,2025-07-31T21:39:29.139632
